ID,Area,x_center_of_gravity,y_center_of_gravity,Perimeter
17904,33.5,3152,1921,24.727921724319458
17905,2.0,5975,1916,5.656854152679443
17906,42.5,5410,1918,28.38477599620819
17907,5.5,5980,1913,9.071067690849304
17908,12.0,3110,1913,14.485281229019165
17909,2.0,5948,1911,5.656854152679443
17910,168.0,3895,1919,74.76955187320709
17911,75.5,3875,1916,38.3847758769989
17912,149.0,3013,1922,71.59797871112823
17913,105.5,3168,1917,53.69848430156708
17914,2.0,4152,1909,5.656854152679443
17915,33.0,5464,1909,23.313708305358887
17916,111.5,4398,1912,50.041630029678345
17917,2.0,4690,1907,5.656854152679443
17918,21.0,3860,1908,18.485281229019165
17919,2.0,3720,1907,5.656854152679443
17920,2.0,3689,1907,5.656854152679443
17921,111.0,3130,1911,45.79898953437805
17922,19.0,5900,1907,20.14213526248932
17923,2.0,3947,1903,5.656854152679443
17924,21.5,4687,1903,18.727921724319458
17925,4.0,3627,1901,7.656854152679443
17926,2.0,3078,1900,5.656854152679443
17927,10.5,3000,1901,13.899494767189026
17928,2.0,3079,1899,5.656854152679443
17929,6.0,4403,1899,9.656854152679443
17930,58.5,3109,1902,38.041630148887634
17931,12.5,4549,1896,13.899494647979736
17932,45.5,3459,1901,33.55634880065918
17933,2.0,3728,1895,5.656854152679443
17934,10.0,3118,1896,12.485281109809875
17935,21.5,4199,1895,17.899494767189026
17936,64.5,4072,1895,38.38477599620819
17937,2.0,3952,1891,5.656854152679443
17938,6.0,5409,1889,9.656854152679443
17939,2.0,4484,1889,5.656854152679443
17940,7.0,3713,1889,9.656854152679443
17941,235.5,2987,1899,113.15432751178741
17942,22.0,4214,1890,18.485281229019165
17943,30.0,3996,1889,22.14213526248932
17944,8.5,3504,1888,11.899494647979736
17945,73.0,3962,1889,52.28427064418793
17946,2.0,4700,1885,5.656854152679443
17947,6.0,3503,1885,9.656854152679443
17948,6.0,4759,1880,9.656854152679443
17949,2.0,4126,1877,5.656854152679443
17950,76.0,5452,1883,40.14213538169861
17951,2.0,4125,1876,5.656854152679443
17952,4.0,2982,1875,7.656854152679443
17953,882.0,3938,1900,276.93607234954834
17954,31.5,5432,1874,25.55634880065918
17955,19.5,4168,1871,18.727921724319458
17956,26.0,3069,1871,20.97056210041046
17957,2.0,4171,1868,5.656854152679443
17958,1208.0,4121,1895,338.39191591739655
17959,42.5,3953,1870,24.727921724319458
17960,2.0,4695,1867,5.656854152679443
17961,82.5,4587,1869,40.041630148887634
17962,243.5,4475,1875,86.66904640197754
17963,2.0,3775,1864,5.656854152679443
17964,8.5,3290,1864,11.071067690849304
17965,23.0,3089,1863,19.313708305358887
17966,1438.0,4027,1886,249.1370828151703
17967,106.5,4032,1874,41.55634880065918
17968,82.5,3920,1864,58.87005698680878
17969,24.0,4805,1862,19.313708186149597
17970,712.5,4783,1872,160.26702535152435
17971,2.0,4791,1859,5.656854152679443
17972,2.0,4013,1859,5.656854152679443
17973,24.5,3778,1857,27.899494767189026
17974,6.0,4527,1855,9.656854152679443
17975,2.0,3934,1855,5.656854152679443
17976,60.5,3013,1860,38.041630268096924
17977,2.0,2995,1854,5.656854152679443
17978,166.0,5622,1862,72.42640578746796
17979,38.5,5606,1857,30.727921843528748
17980,2.0,3931,1852,5.656854152679443
17981,110.0,2750,1859,51.94112503528595
17982,2.0,5505,1851,5.656854152679443
17983,11.5,4573,1851,13.071067690849304
17984,38905.0,3643,2008,2855.3018476963043
17985,52.5,3590,2091,29.071067571640015
17986,62.0,3605,2091,31.313708305358887
17987,26.0,3524,2082,19.656854152679443
17988,184.0,3709,2085,74.2842708826065
17989,2.0,3708,2084,5.656854152679443
17990,52.5,3735,2071,27.899494647979736
17991,913.5,3615,2078,184.61017155647278
17992,467.0,3705,2065,108.42640602588654
17993,11.5,3602,2043,13.41421353816986
17994,96.5,3696,2005,38.72792172431946
17995,110.5,3713,1999,51.55634880065918
17996,11.5,3730,1938,13.41421353816986
17997,11876.5,3645,1998,1022.4478256702423
17998,2.0,3688,2036,5.656854152679443
17999,120.5,3640,2010,53.69848418235779
18000,118.0,3660,2007,42.28427076339722
18001,91.5,3620,2003,48.041630148887634
18002,27.0,3608,1989,22.97056245803833
18003,12.0,3614,1986,14.485281229019165
18004,2.0,3692,1985,5.656854152679443
18005,2.0,3618,1985,5.656854152679443
18006,2.0,3691,1984,5.656854152679443
18007,2.0,3697,1977,5.656854152679443
18008,235.0,3635,1986,73.94112467765808
18009,30.0,3692,1974,23.313708305358887
18010,2.0,3689,1971,5.656854152679443
18011,10.5,3687,1968,13.071067690849304
18012,2.0,3621,1966,5.656854152679443
18013,50.0,3606,1952,34.97056245803833
18014,8.5,3589,1934,11.071067690849304
18015,2.0,3591,1933,5.656854152679443
18016,43.5,3509,1914,25.071067690849304
18017,25.5,3529,1905,19.071067690849304
18018,30.0,3954,1850,21.313708186149597
18019,65.0,4599,1851,36.97056233882904
18020,14.0,5507,1848,15.313708186149597
18021,11.5,4110,1848,13.071067690849304
18022,12.0,3156,1848,15.313708305358887
18023,30.5,4487,1849,24.38477599620819
18024,2.0,4189,1844,5.656854152679443
18025,2.0,4330,1843,5.656854152679443
18026,4.0,5380,1841,7.656854152679443
18027,2.0,4577,1841,5.656854152679443
18028,45.0,3006,1845,30.97056245803833
18029,2.0,4576,1840,5.656854152679443
18030,41.0,4324,1841,30.14213538169861
18031,10.0,3295,1839,12.485281229019165
18032,19.5,5385,1839,20.727921724319458
18033,10.0,4537,1838,12.485281109809875
18034,2.0,5540,1836,5.656854152679443
18035,341.0,3513,1847,81.59797883033752
18036,2.0,5539,1834,5.656854152679443
18037,94.5,4856,1840,62.870057225227356
18038,27.0,4592,1836,21.313708305358887
18039,2.0,4501,1834,5.656854152679443
18040,2.0,4300,1834,5.656854152679443
18041,4.0,3906,1834,7.656854152679443
18042,2.0,5538,1832,5.656854152679443
18043,4.0,4791,1832,7.656854152679443
18044,2.0,5537,1831,5.656854152679443
18045,10.5,5395,1832,13.899494767189026
18046,2.0,4578,1831,5.656854152679443
18047,2.0,3159,1831,5.656854152679443
18048,4.0,3151,1831,7.656854152679443
18049,2.0,5536,1830,5.656854152679443
18050,2.0,5535,1829,5.656854152679443
18051,4.0,5326,1828,7.656854152679443
18052,9.5,3077,1828,11.899494767189026
18053,16.5,3743,1828,17.899494767189026
18054,2.0,3076,1827,5.656854152679443
18055,8.5,3752,1826,11.071067690849304
18056,6.0,3478,1827,9.656854152679443
18057,2.0,3380,1826,5.656854152679443
18058,2.0,5449,1825,5.656854152679443
18059,48.5,4610,1828,33.21320283412933
18060,1223.0,4156,1843,314.0487697124481
18061,2.0,3479,1825,5.656854152679443
18062,116.5,3192,1828,69.35533821582794
18063,26.5,5440,1824,23.899494767189026
18064,2.0,5319,1824,5.656854152679443
18065,14.0,4593,1825,15.313708186149597
18066,102.0,2957,1829,50.28427064418793
18067,2.0,4031,1821,5.656854152679443
18068,2.0,4030,1820,5.656854152679443
18069,2.0,4029,1819,5.656854152679443
18070,100.0,4099,1823,45.79898953437805
18071,8.5,3830,1818,11.071067690849304
18072,11.0,5620,1817,12.485281229019165
18073,2.0,4000,1815,5.656854152679443
18074,50.0,3692,1817,26.97056221961975
18075,797.5,3924,1830,190.7523066997528
18076,52.0,3465,1816,36.627416372299194
18077,14.0,4592,1813,15.313708305358887
18078,2.0,5351,1810,5.656854152679443
18079,2.0,4552,1810,5.656854152679443
18080,7.0,4921,1810,10.485281229019165
18081,1449.0,4053,1830,313.0782072544098
18082,2.0,3359,1809,5.656854152679443
18083,2.0,3289,1809,5.656854152679443
18084,142.5,5855,1818,76.18376541137695
18085,2.0,4923,1808,5.656854152679443
18086,207.0,5334,1813,68.76955187320709
18087,2.0,4924,1807,5.656854152679443
18088,16.0,4120,1808,16.14213526248932
18089,4.0,3462,1807,7.656854152679443
18090,2.0,3173,1807,5.656854152679443
18091,467.5,5392,1819,128.81118166446686
18092,613.0,4822,1842,245.76450061798096
18093,1297.0,3981,1848,303.42135298252106
18094,28.5,3988,1875,21.071067690849304
18095,2.0,5401,1805,5.656854152679443
18096,29.5,3689,1807,21.55634880065918
18097,2.0,5843,1804,5.656854152679443
18098,7.0,5360,1804,9.656854152679443
18099,2.0,4205,1804,5.656854152679443
18100,8.5,3485,1805,11.899494767189026
18101,2.0,5359,1803,5.656854152679443
18102,5.5,4890,1803,9.071067690849304
18103,2.0,5528,1802,5.656854152679443
18104,38.0,5609,1803,32.97056233882904
18105,2.0,5526,1801,5.656854152679443
18106,2.0,3588,1801,5.656854152679443
18107,25.5,4827,1801,23.55634891986847
18108,130.0,4009,1803,86.7695517539978
18109,781.5,3271,1827,168.95331752300262
18110,11.5,3280,1835,13.41421353816986
18111,6.0,3275,1828,10.0
18112,12.0,3508,1799,14.485281229019165
18113,121.0,3480,1810,80.76955211162567
18114,15.0,5357,1799,14.485281229019165
18115,2.0,5322,1798,5.656854152679443
18116,2.0,3472,1798,5.656854152679443
18117,4129.0,3148,1873,905.435632109642
18118,78.5,3188,1891,34.72792172431946
18119,2.0,3950,1795,5.656854152679443
18120,15.0,3383,1797,18.14213526248932
18121,28.5,3955,1796,28.3847758769989
18122,62.5,3810,1797,36.38477599620819
18123,28.0,3525,1796,20.97056233882904
18124,111.5,5541,1800,46.38477599620819
18125,11.5,3482,1794,13.899494647979736
18126,105.0,5481,1802,58.62741661071777
18127,2.0,3481,1792,5.656854152679443
18128,11.0,5470,1792,13.313708186149597
18129,64.0,3987,1794,30.97056221961975
18130,3561.5,3444,1839,751.653888463974
18131,8.5,3402,1830,11.41421353816986
18132,87.0,3418,1811,36.14213526248932
18133,19.5,3301,1791,19.071067690849304
18134,11.0,3395,1791,12.485281229019165
18135,2.0,5449,1789,5.656854152679443
18136,227.0,4052,1798,89.59797894954681
18137,2.0,3512,1789,5.656854152679443
18138,2.0,3061,1789,5.656854152679443
18139,204.5,4600,1798,79.01219260692596
18140,2.0,3977,1788,5.656854152679443
18141,11.0,3891,1789,12.485281229019165
18142,11.5,3796,1788,13.899494767189026
18143,7.0,3318,1787,10.485281229019165
18144,61.5,3217,1790,32.38477599620819
18145,69.5,3944,1791,47.69848418235779
18146,2.0,3320,1785,5.656854152679443
18147,71.0,5838,1790,45.11269772052765
18148,2.0,5370,1784,5.656854152679443
18149,2.0,4833,1784,5.656854152679443
18150,97.5,4032,1790,44.870057106018066
18151,212.0,3084,1795,63.94112467765808
18152,545.5,5522,1804,168.75230741500854
18153,2.0,5369,1783,5.656854152679443
18154,2.0,4834,1783,5.656854152679443
18155,4.0,3321,1783,7.656854152679443
18156,20.0,3977,1784,20.14213538169861
18157,2.0,4111,1780,5.656854152679443
18158,791.5,5405,1792,245.72286903858185
18159,2.0,5412,1778,5.656854152679443
18160,276.0,3445,1792,96.42640602588654
18161,5.5,3204,1778,9.071067690849304
18162,7.5,5463,1778,11.071067690849304
18163,500.0,4146,1794,186.50966572761536
18164,2.0,4773,1776,5.656854152679443
18165,37.0,3283,1779,26.97056233882904
18166,2.0,5367,1774,5.656854152679443
18167,208.5,3403,1778,81.84061932563782
18168,19.5,4771,1772,17.899494767189026
18169,2.0,5581,1769,5.656854152679443
18170,48.0,3442,1771,30.97056245803833
18171,17.5,4711,1767,17.899494767189026
18172,2.0,3447,1767,5.656854152679443
18173,2.0,3400,1766,5.656854152679443
18174,154.0,3257,1771,63.94112479686737
18175,49.5,5368,1767,30.3847758769989
18176,2.0,3272,1765,5.656854152679443
18177,69.0,3229,1769,41.455843687057495
18178,794.5,3161,1787,179.43859839439392
18179,24.0,3291,1766,20.14213526248932
18180,18.0,5616,1764,17.313708186149597
18181,397.0,5545,1775,118.56854128837585
18182,10.0,3269,1763,12.485281229019165
18183,8.5,3230,1762,11.071067690849304
18184,185.0,5608,1771,93.25483286380768
18185,224.0,4290,1768,64.28427064418793
18186,4.0,4702,1758,7.656854152679443
18187,5.5,4235,1758,9.071067690849304
18188,2.0,3087,1758,5.656854152679443
18189,2.0,5545,1757,5.656854152679443
18190,4.0,4096,1755,7.656854152679443
18191,2.0,3329,1755,5.656854152679443
18192,23945.5,3341,1904,2907.6033619642258
18193,45.0,3261,1995,26.485281229019165
18194,14.5,3318,1976,15.41421353816986
18195,28.0,3259,1954,21.656854152679443
18196,66.5,3317,1952,32.72792172431946
18197,175.0,3291,1954,63.79898953437805
18198,225.5,3269,1959,95.69848418235779
18199,38.5,3329,1948,24.242640614509583
18200,69.5,3404,1948,31.899494767189026
18201,11.5,3297,1941,13.41421353816986
18202,18.5,3288,1941,17.41421353816986
18203,23.0,3405,1939,18.82842707633972
18204,68.5,3273,1944,33.55634880065918
18205,19.5,3312,1922,17.41421353816986
18206,27.0,3322,1912,19.656854152679443
18207,39.0,3310,1907,23.656854152679443
18208,93.0,3323,1897,37.3137081861496
18209,30.0,3309,1891,20.485281229019165
18210,2169.0,3342,1926,358.39191591739655
18211,177.0,3370,1885,53.455843687057495
18212,101.0,3302,1880,38.14213526248932
18213,80.0,3349,1865,37.31370830535889
18214,29.0,3334,1856,20.82842707633972
18215,754.5,3321,1868,142.46803605556488
18216,219.5,3348,1849,67.21320295333862
18217,7.0,5362,1753,9.656854152679443
18218,141.5,3764,1758,59.3553386926651
18219,176.0,3376,1760,96.08326017856598
18220,7.0,3320,1751,10.485281229019165
18221,8.5,3201,1751,11.071067690849304
18222,32.5,3226,1752,22.727921843528748
18223,13.0,4192,1748,15.313708305358887
18224,23.5,4091,1746,20.72792160511017
18225,16.5,3230,1745,15.899494767189026
18226,4.0,5640,1743,7.656854152679443
18227,123.5,3894,1749,53.21320307254791
18228,2.0,3575,1743,5.656854152679443
18229,5.5,3328,1743,9.071067690849304
18230,65.0,3164,1748,33.79898953437805
18231,160.5,3014,1749,60.52691125869751
18232,21.5,5607,1742,17.899494767189026
18233,464.5,5406,1759,175.43859803676605
18234,1536.0,4120,1769,406.8183217048645
18235,2.0,3573,1738,5.656854152679443
18236,38.5,5474,1738,28.727921843528748
18237,31.5,3200,1738,24.727921843528748
18238,7.0,3081,1737,10.485281229019165
18239,103.5,3071,1748,64.18376529216766
18240,64.5,4831,1739,33.21320307254791
18241,2994.5,3852,1802,694.1980443000793
18242,64.0,3889,1845,34.14213538169861
18243,27.5,4098,1734,19.899494647979736
18244,13.0,3426,1733,16.485281229019165
18245,189.5,5623,1749,95.8406195640564
18246,14.0,5616,1733,15.313708186149597
18247,1185.5,3929,1764,300.0071396827698
18248,2.0,3431,1732,5.656854152679443
18249,2.0,5624,1731,5.656854152679443
18250,2.0,4033,1731,5.656854152679443
18251,20.0,3763,1731,17.313708186149597
18252,1115.0,4201,1767,297.7644991874695
18253,2.0,4157,1728,5.656854152679443
18254,2.0,4060,1728,5.656854152679443
18255,10.0,4045,1728,12.485281229019165
18256,22.0,5620,1728,19.313708186149597
18257,26.0,3865,1727,21.313708186149597
18258,61.5,3676,1730,31.213202714920044
18259,30.0,3437,1728,25.79898953437805
18260,2.0,4538,1725,5.656854152679443
18261,5.5,3904,1725,9.071067690849304
18262,2.0,3870,1725,5.656854152679443
18263,174.5,3333,1731,68.18376505374908
18264,2.0,3039,1725,5.656854152679443
18265,153.5,4176,1730,65.35533833503723
18266,56.0,3852,1727,30.627416253089905
18267,2.0,3038,1724,5.656854152679443
18268,2.0,4184,1723,5.656854152679443
18269,188.0,4137,1728,80.91168785095215
18270,153.0,3188,1737,75.59797894954681
18271,150.5,4811,1732,61.6984840631485
18272,2.0,4522,1722,5.656854152679443
18273,24.0,3923,1724,19.313708305358887
18274,13.0,4841,1722,14.485281229019165
18275,2.0,3175,1720,5.656854152679443
18276,10.0,3031,1721,12.485281229019165
18277,187.5,5396,1730,67.35533845424652
18278,145.5,4193,1729,72.18376541137695
18279,6.0,3654,1717,9.656854152679443
18280,506.5,5588,1731,142.95331740379333
18281,39.0,4928,1719,24.14213526248932
18282,5.5,4650,1716,9.071067690849304
18283,2.0,4649,1715,5.656854152679443
18284,6.0,4342,1716,9.656854152679443
18285,28.5,4382,1716,22.727921843528748
18286,2.0,4217,1714,5.656854152679443
18287,4.0,4648,1713,7.656854152679443
18288,35.0,4747,1717,27.798989415168762
18289,30.0,4098,1714,22.14213526248932
18290,4.0,3922,1712,7.656854152679443
18291,10.0,4838,1712,12.485281229019165
18292,99.5,4158,1719,55.69848430156708
18293,14.0,4052,1710,15.313708186149597
18294,2.0,4189,1708,5.656854152679443
18295,244.0,3880,1719,72.42640566825867
18296,7.0,4091,1707,10.485281229019165
18297,42.0,4750,1707,28.97056245803833
18298,2.0,3884,1705,5.656854152679443
18299,4.0,4746,1704,7.656854152679443
18300,22.0,4151,1706,19.313708305358887
18301,65.5,3174,1707,31.55634891986847
18302,2.0,3410,1702,5.656854152679443
18303,21.0,4818,1702,18.14213514328003
18304,2.0,4143,1701,5.656854152679443
18305,35.0,3028,1703,24.14213526248932
18306,2.0,5540,1700,5.656854152679443
18307,16.5,5409,1699,17.071067690849304
18308,54.0,5168,1702,32.97056245803833
18309,29.5,4338,1702,25.55634891986847
18310,99.0,3603,1706,54.28427052497864
18311,35.0,3590,1700,27.313708305358887
18312,86.5,3569,1703,58.870057225227356
18313,37.0,3139,1701,26.97056245803833
18314,38.0,4201,1703,28.14213538169861
18315,2.0,5034,1697,5.656854152679443
18316,8.5,3672,1698,11.899494647979736
18317,2.0,5449,1696,5.656854152679443
18318,38.0,3887,1699,27.79898965358734
18319,5.5,3248,1696,9.071067690849304
18320,10.0,4608,1696,12.485281109809875
18321,2.0,3404,1695,5.656854152679443
18322,29.0,4012,1696,24.97056245803833
18323,22.5,3994,1696,21.55634880065918
18324,1517.0,5508,1741,398.1320298910141
18325,2.0,5331,1693,5.656854152679443
18326,7.0,4150,1693,10.485281229019165
18327,2.0,4014,1693,5.656854152679443
18328,2.0,4173,1692,5.656854152679443
18329,2.0,4172,1691,5.656854152679443
18330,4.0,5817,1690,7.656854152679443
18331,24.5,5035,1692,20.727921843528748
18332,2.0,4016,1690,5.656854152679443
18333,241.5,3652,1699,85.84061920642853
18334,27.5,5408,1690,22.727921843528748
18335,8.0,4178,1689,11.656854152679443
18336,4.0,4845,1688,7.656854152679443
18337,119.5,3600,1691,51.21320295333862
18338,4.0,3563,1687,7.656854152679443
18339,12.5,3244,1688,13.899494647979736
18340,4.0,4844,1686,7.656854152679443
18341,2.0,3622,1685,5.656854152679443
18342,2.0,3621,1684,5.656854152679443
18343,8.5,3952,1682,11.899494767189026
18344,2.0,5003,1680,5.656854152679443
18345,86.0,4023,1683,45.455843806266785
18346,2.0,3072,1677,5.656854152679443
18347,26.5,5423,1676,19.899494767189026
18348,2787.5,3291,1714,535.8305144309998
18349,161.5,3291,1706,70.52691102027893
18350,6.0,3294,1690,10.0
18351,46.5,3067,1674,29.55634880065918
18352,25.5,3175,1670,19.899494767189026
18353,5.5,5385,1668,9.071067690849304
18354,2.0,3737,1668,5.656854152679443
18355,2.0,3729,1668,5.656854152679443
18356,2.0,3738,1667,5.656854152679443
18357,8.5,3186,1667,11.899494647979736
18358,1249.5,4131,1685,277.17871284484863
18359,2.0,3915,1665,5.656854152679443
18360,15.5,3266,1666,16.727921843528748
18361,55.5,5631,1666,31.55634880065918
18362,2.0,4940,1663,5.656854152679443
18363,205.5,4832,1673,99.49747347831726
18364,21.5,3664,1664,20.38477623462677
18365,2.0,3262,1662,5.656854152679443
18366,17.0,3106,1663,19.313708305358887
18367,2.0,5396,1661,5.656854152679443
18368,8929.0,3059,1794,2095.0621720552444
18369,11.0,3039,1884,12.828427076339722
18370,95.5,3020,1831,44.72792184352875
18371,27.0,3034,1820,19.656854152679443
18372,80.0,3054,1699,35.31370830535889
18373,4.0,5607,1660,7.656854152679443
18374,8.5,4127,1660,11.899494647979736
18375,42.0,5340,1657,37.31370830535889
18376,6.0,3896,1657,9.656854152679443
18377,35.0,3725,1662,32.14213538169861
18378,17.0,3260,1658,17.313708305358887
18379,2.0,4967,1656,5.656854152679443
18380,25.5,3905,1658,24.384775757789612
18381,19.5,3805,1657,19.55634903907776
18382,2.0,5024,1655,5.656854152679443
18383,10.0,4625,1655,12.485281229019165
18384,4.0,5658,1654,7.656854152679443
18385,2.0,3747,1654,5.656854152679443
18386,2.0,4604,1652,5.656854152679443
18387,2.0,4768,1651,5.656854152679443
18388,6.0,4665,1651,9.656854152679443
18389,2.0,3174,1651,5.656854152679443
18390,4.0,3158,1651,7.656854152679443
18391,46.5,3089,1656,33.2132031917572
18392,2.0,4769,1650,5.656854152679443
18393,2.0,3157,1650,5.656854152679443
